,net_manager,purchase_area,street,zipcode_from,zipcode_to,city,num_connections,delivery_perc,perc_of_active_connections,type_conn_perc,type_of_connection,annual_consume,year
4530,8716912000008,871691280000000008,Oranjestraat,7902CC,7902CC,HOOGEVEEN,13.0,100.0,100.0,54.0,1x40,2549,2018
4531,8716912000008,871691280000000008,Grote Kerkstraat,7902CD,7902CD,HOOGEVEEN,10.0,100.0,100.0,40.0,3x25,22615,2018
4532,8716912000008,871691280000000008,Grote Kerkstraat,7902CE,7902CG,HOOGEVEEN,15.0,93.33,100.0,53.0,3x25,11074,2018
4533,8716912000008,871691280000000008,Grote Kerkstraat,7902CH,7902CH,HOOGEVEEN,17.0,88.24,100.0,53.0,1x25,3547,2018
4534,8716912000008,871691280000000008,Grote Kerkstraat,7902CJ,7902CJ,HOOGEVEEN,15.0,100.0,100.0,20.0,3x35,29053,2018
4535,8716912000008,871691280000000008,Grote Kerkstraat,7902CK,7902CK,HOOGEVEEN,20.0,100.0,100.0,60.0,3x25,5720,2018
4536,8716912000008,871691280000000008,Grote Kerkstraat,7902CL,7902CL,HOOGEVEEN,10.0,80.0,100.0,60.0,1x25,2628,2018
4537,8716912000008,871691280000000008,Grote Kerkstraat,7902CM,7902CM,HOOGEVEEN,11.0,90.91,100.0,36.0,1x25,4818,2018
4538,8716912000008,871691280000000008,Kleine Kerkstraat,7902CN,7902CR,HOOGEVEEN,23.0,100.0,100.0,61.0,1x40,2532,2018
4539,8716912000008,871691280000000008,Hoofdstraat,7902EA,7902EA,HOOGEVEEN,15.0,93.33,100.0,47.0,3x25,15039,2018
4540,8716912000008,871691280000000008,Hoofdstraat,7902EB,7902EB,HOOGEVEEN,14.0,100.0,100.0,36.0,3x25,8693,2018
4541,8716912000008,871691280000000008,Hoofdstraat,7902EC,7902ED,HOOGEVEEN,23.0,100.0,95.65,39.0,3x25,25237,2018
4542,8716912000008,871691280000000008,Van Echtenplein,7902EE,7902EE,HOOGEVEEN,23.0,91.3,100.0,96.0,1x40,1858,2018
4543,8716912000008,871691280000000008,Hoofdstraat,7902EG,7902EG,HOOGEVEEN,65.0,100.0,100.0,40.0,1x25,6611,2018
4544,8716912000008,871691280000000008,Hoofdstraat,7902EH,7902EH,HOOGEVEEN,13.0,100.0,100.0,38.0,3x25,27301,2018
4545,8716912000008,871691280000000008,Hoofdstraat,7902EJ,7902EJ,HOOGEVEEN,13.0,100.0,92.31,46.0,3x35,26679,2018
4546,8716912000008,871691280000000008,van Echtenstraat,7902EK,7902EK,HOOGEVEEN,36.0,100.0,100.0,36.0,1x40,4420,2018
4547,8716912000008,871691280000000008,van Echtenstraat,7902EL,7902EL,HOOGEVEEN,21.0,90.48,100.0,43.0,1x25,2953,2018
4548,8716912000008,871691280000000008,van Echtenstraat,7902EM,7902EM,HOOGEVEEN,13.0,92.31,100.0,46.0,1x25,3265,2018
4549,8716912000008,871691280000000008,van Echtenstraat,7902EN,7902EN,HOOGEVEEN,15.0,100.0,100.0,53.0,3x25,6958,2018
4550,8716912000008,871691280000000008,van Echtenstraat,7902EP,7902EP,HOOGEVEEN,24.0,87.5,95.83,42.0,1x25,2530,2018
4551,8716912000008,871691280000000008,van Echtenstraat,7902ER,7902ER,HOOGEVEEN,10.0,100.0,100.0,40.0,1x40,3333,2018
4552,8716912000008,871691280000000008,Jakob Elemastraat,7902ET,7902EV,HOOGEVEEN,14.0,100.0,100.0,93.0,1x25,1823,2018
4553,8716912000008,871691280000000008,Van Echtenstraat,7902EW,7902EW,HOOGEVEEN,21.0,100.0,100.0,81.0,1x25,2377,2018
4554,8716912000008,871691280000000008,Bentinckslaan,7902GA,7902GA,HOOGEVEEN,36.0,100.0,30.56,72.0,3x25,4456,2018
4555,8716912000008,871691280000000008,Bentinckslaan,7902GB,7902GB,HOOGEVEEN,20.0,95.0,100.0,55.0,1x25,2428,2018
4556,8716912000008,871691280000000008,Bentinckslaan,7902GC,7902GC,HOOGEVEEN,22.0,90.91,100.0,45.0,1x25,4716,2018
4557,8716912000008,871691280000000008,Bentinckslaan,7902GD,7902GD,HOOGEVEEN,10.0,100.0,100.0,40.0,1x25,2491,2018
4558,8716912000008,871691280000000008,Bentinckslaan,7902GE,7902GG,HOOGEVEEN,31.0,93.55,100.0,39.0,1x25,4462,2018
4559,8716912000008,871691280000000008,Bentinckslaan,7902GH,7902GH,HOOGEVEEN,32.0,96.88,100.0,41.0,1x40,3146,2018
4560,8716912000008,871691280000000008,Bentinckslaan,7902GJ,7902GJ,HOOGEVEEN,12.0,100.0,100.0,67.0,1x40,2737,2018
4561,8716912000008,871691280000000008,Tamboerpassage,7902GK,7902GK,HOOGEVEEN,13.0,100.0,76.92,62.0,3x25,15113,2018
4562,8716912000008,871691280000000008,Tamboerpassage,7902GL,7902GM,HOOGEVEEN,11.0,100.0,100.0,55.0,3x25,22757,2018
4563,8716912000008,871691280000000008,Tamboerpassage,7902GN,7902GP,HOOGEVEEN,18.0,100.0,100.0,44.0,1x25,5627,2018
4564,8716912000008,871691280000000008,Tamboerpassage,7902GR,7902GR,HOOGEVEEN,12.0,100.0,100.0,75.0,1x25,3119,2018
4565,8716912000008,871691280000000008,Tamboerpassage,7902GS,7902GS,HOOGEVEEN,14.0,100.0,100.0,64.0,1x25,2717,2018
4566,8716912000008,871691280000000008,Tamboerpassage,7902GT,7902HA,HOOGEVEEN,15.0,93.33,100.0,60.0,3x25,2376,2018
4567,8716912000008,871691280000000008,Jonkheer de Jongestraat,7902HB,7902HD,HOOGEVEEN,21.0,85.71,100.0,48.0,1x35,2907,2018
4568,8716912000008,871691280000000008,Notaris Mulderstraat,7902HE,7902HG,HOOGEVEEN,46.0,97.83,82.61,87.0,3x25,4696,2018
4569,8716912000008,871691280000000008,Kaaplaantje,7902HH,7902HH,HOOGEVEEN,45.0,97.78,100.0,91.0,3x25,5063,2018
4570,8716912000008,871691280000000008,Adriaan Baasstraat,7902HJ,7902HJ,HOOGEVEEN,16.0,100.0,100.0,50.0,1x35,2230,2018
4571,8716912000008,871691280000000008,Adriaan Baasstraat,7902HK,7902HK,HOOGEVEEN,16.0,100.0,100.0,44.0,1x35,1522,2018
4572,8716912000008,871691280000000008,Adriaan Baasstraat,7902HL,7902HM,HOOGEVEEN,38.0,94.74,100.0,55.0,1x40,4136,2018
4573,8716912000008,871691280000000008,Adriaan Baasstraat,7902HN,7902HN,HOOGEVEEN,22.0,95.45,100.0,64.0,1x40,2468,2018
4574,8716912000008,871691280000000008,I Philipsonstraat,7902HP,7902HP,HOOGEVEEN,16.0,100.0,100.0,81.0,1x40,2256,2018
4575,8716912000008,871691280000000008,Tandarts Schipperstraat,7902HR,7902HR,HOOGEVEEN,15.0,100.0,93.33,93.0,1x25,2068,2018
4576,8716912000008,871691280000000008,Tandarts Schipperstraat,7902HS,7902HS,HOOGEVEEN,10.0,100.0,100.0,40.0,1x35,3302,2018
4577,8716912000008,871691280000000008,Tandarts Schipperstraat,7902HT,7902HT,HOOGEVEEN,18.0,94.44,100.0,56.0,1x40,2485,2018
4578,8716912000008,871691280000000008,Reinder Eikelboomstraat,7902HV,7902HV,HOOGEVEEN,20.0,100.0,100.0,35.0,1x35,2302,2018
4579,8716912000008,871691280000000008,Gebroeders Poststraat,7902HW,7902HW,HOOGEVEEN,12.0,100.0,100.0,67.0,1x25,1974,2018
4580,8716912000008,871691280000000008,Gebroeders Poststraat,7902HX,7902HX,HOOGEVEEN,13.0,100.0,100.0,77.0,1x25,2481,2018
4581,8716912000008,871691280000000008,Juliana van Stolbergstr,7902HZ,7902HZ,HOOGEVEEN,13.0,100.0,92.31,92.0,1x25,1746,2018
4582,8716912000008,871691280000000008,K de Raadstraat,7902JA,7902JA,HOOGEVEEN,17.0,100.0,100.0,100.0,1x40,2286,2018
4583,8716912000008,871691280000000008,K de Raadstraat,7902JB,7902JB,HOOGEVEEN,15.0,93.33,100.0,80.0,1x40,2653,2018
4584,8716912000008,871691280000000008,K de Raadstraat,7902JC,7902JC,HOOGEVEEN,11.0,100.0,100.0,55.0,1x25,1963,2018
4585,8716912000008,871691280000000008,K de Raadstraat,7902JD,7902JD,HOOGEVEEN,10.0,100.0,100.0,60.0,1x40,4201,2018
4586,8716912000008,871691280000000008,K de Raadstraat,7902JE,7902JE,HOOGEVEEN,10.0,90.0,100.0,70.0,1x40,2447,2018
4587,8716912000008,871691280000000008,Jan Dekkerstraat,7902JG,7902JG,HOOGEVEEN,19.0,84.21,100.0,63.0,1x40,3297,2018
4588,8716912000008,871691280000000008,Jan Dekkerstraat,7902JH,7902JH,HOOGEVEEN,12.0,75.0,100.0,67.0,1x40,2663,2018
4589,8716912000008,871691280000000008,Jan Dekkerstraat,7902JJ,7902JJ,HOOGEVEEN,20.0,80.0,100.0,65.0,1x40,2241,2018
4590,8716912000008,871691280000000008,Willem de Zwijgerstraat,7902JK,7902JK,HOOGEVEEN,14.0,100.0,100.0,71.0,1x40,2041,2018
4591,8716912000008,871691280000000008,P Dubbeldamstraat,7902JL,7902JR,HOOGEVEEN,36.0,88.89,100.0,67.0,1x40,2597,2018
4592,8716912000008,871691280000000008,Albert Rozemanstraat,7902JS,7902JS,HOOGEVEEN,16.0,100.0,100.0,63.0,1x40,2978,2018
4593,8716912000008,871691280000000008,Albert Rozemanstraat,7902JT,7902JT,HOOGEVEEN,18.0,100.0,100.0,83.0,1x40,2912,2018
4594,8716912000008,871691280000000008,Albert Rozemanstraat,7902JV,7902JV,HOOGEVEEN,13.0,100.0,100.0,54.0,1x25,2542,2018
4595,8716912000008,871691280000000008,Dr van de Veldestraat,7902KA,7902KA,HOOGEVEEN,12.0,75.0,100.0,92.0,1x35,2289,2018
4596,8716912000008,871691280000000008,Dr van de Veldestraat,7902KB,7902KB,HOOGEVEEN,18.0,94.44,100.0,44.0,1x25,2266,2018
4597,8716912000008,871691280000000008,Dr van de Veldestraat,7902KC,7902KC,HOOGEVEEN,15.0,100.0,100.0,53.0,1x25,2842,2018
4598,8716912000008,871691280000000008,Dr van de Veldestraat,7902KD,7902KD,HOOGEVEEN,19.0,94.74,100.0,47.0,1x25,3280,2018
4599,8716912000008,871691280000000008,Dr van de Veldestraat,7902KE,7902KE,HOOGEVEEN,15.0,100.0,100.0,33.0,1x25,2651,2018
4600,8716912000008,871691280000000008,Het Haagje,7902LA,7902LA,HOOGEVEEN,61.0,100.0,100.0,56.0,1x40,4402,2018
4601,8716912000008,871691280000000008,Het Haagje,7902LB,7902LB,HOOGEVEEN,15.0,100.0,100.0,73.0,1x25,1201,2018
4602,8716912000008,871691280000000008,Het Haagje,7902LC,7902LC,HOOGEVEEN,12.0,100.0,100.0,92.0,1x25,1619,2018
4603,8716912000008,871691280000000008,Het Haagje,7902LD,7902LD,HOOGEVEEN,57.0,98.25,100.0,47.0,1x40,5092,2018
4604,8716912000008,871691280000000008,Het Haagje,7902LE,7902LE,HOOGEVEEN,34.0,97.06,100.0,65.0,1x40,7994,2018
4605,8716912000008,871691280000000008,Het Haagje,7902LG,7902LG,HOOGEVEEN,12.0,100.0,100.0,50.0,1x40,6730,2018
4606,8716912000008,871691280000000008,Kanaalweg,7902LH,7902LH,HOOGEVEEN,17.0,76.47,100.0,41.0,1x25,9252,2018
4607,8716912000008,871691280000000008,Kanaalweg,7902LJ,7902LJ,HOOGEVEEN,15.0,86.67,100.0,40.0,1x25,3509,2018
4608,8716912000008,871691280000000008,Kanaalweg,7902LK,7902LK,HOOGEVEEN,22.0,100.0,100.0,55.0,1x40,3068,2018
4609,8716912000008,871691280000000008,Kanaalweg,7902LL,7902LL,HOOGEVEEN,22.0,100.0,100.0,41.0,1x25,2940,2018
4610,8716912000008,871691280000000008,Kanaalweg,7902LM,7902LM,HOOGEVEEN,33.0,96.97,96.97,64.0,3x25,5792,2018
4611,8716912000008,871691280000000008,Kanaalweg,7902LN,7902LN,HOOGEVEEN,17.0,88.24,100.0,35.0,1x40,3256,2018
4612,8716912000008,871691280000000008,Kanaalweg,7902LP,7902LP,HOOGEVEEN,19.0,94.74,100.0,58.0,1x40,2478,2018
4613,8716912000008,871691280000000008,Noord,7902LR,7902NA,HOOGEVEEN,21.0,90.48,90.48,33.0,1x40,2559,2018
4614,8716912000008,871691280000000008,Sportlaan,7902NB,7902NB,HOOGEVEEN,20.0,95.0,100.0,45.0,3x25,3351,2018
4615,8716912000008,871691280000000008,Oosterstraat,7902NC,7902NC,HOOGEVEEN,14.0,100.0,100.0,86.0,1x40,2273,2018
4616,8716912000008,871691280000000008,Kalkovenstraat,7902ND,7902ND,HOOGEVEEN,14.0,100.0,100.0,36.0,1x40,5750,2018
4617,8716912000008,871691280000000008,Linthorst Homanstraat,7902NE,7902NE,HOOGEVEEN,13.0,100.0,100.0,69.0,1x40,3047,2018
4618,8716912000008,871691280000000008,Linthorst Homanstraat,7902NG,7902NG,HOOGEVEEN,13.0,92.31,100.0,46.0,1x35,2831,2018
4619,8716912000008,871691280000000008,Linthorst Homanstraat,7902NH,7902NH,HOOGEVEEN,13.0,61.54,100.0,38.0,3x25,2408,2018
4620,8716912000008,871691280000000008,Julianastraat,7902NJ,7902NK,HOOGEVEEN,28.0,92.86,100.0,43.0,1x40,5732,2018
4621,8716912000008,871691280000000008,Fabrieksweg,7902NL,7902NM,HOOGEVEEN,19.0,94.74,89.47,37.0,1x25,3635,2018
4622,8716912000008,871691280000000008,De Vos van Steenwijklaan,7902NN,7902NN,HOOGEVEEN,23.0,82.61,100.0,30.0,1x40,5065,2018
4623,8716912000008,871691280000000008,De Vos van Steenwijklaan,7902NP,7902NP,HOOGEVEEN,22.0,90.91,95.45,41.0,3x25,7836,2018
4624,8716912000008,871691280000000008,De Vos van Steenwijklaan,7902NR,7902NR,HOOGEVEEN,13.0,69.23,100.0,54.0,3x25,3490,2018
4625,8716912000008,871691280000000008,De Vos van Steenwijklaan,7902NS,7902NT,HOOGEVEEN,40.0,75.0,100.0,30.0,1x40,3162,2018
4626,8716912000008,871691280000000008,Steenhouwershof,7902NV,7902NZ,HOOGEVEEN,40.0,77.5,100.0,40.0,3x25,6333,2018
4627,8716912000008,871691280000000008,Voltastraat,7903AA,7903AA,HOOGEVEEN,16.0,93.75,100.0,31.0,3x25,20498,2018
4628,8716912000008,871691280000000008,Voltastraat,7903AB,7903AB,HOOGEVEEN,14.0,92.86,92.86,29.0,3x63,21481,2018
4629,8716912000008,871691280000000008,Franklinstraat,7903AC,7903AC,HOOGEVEEN,19.0,100.0,89.47,84.0,3x25,5842,2018
4630,8716912000008,871691280000000008,A G Bellstraat,7903AD,7903AD,HOOGEVEEN,59.0,98.31,89.83,58.0,3x25,7237,2018
4631,8716912000008,871691280000000008,Galvanistraat,7903AE,7903AE,HOOGEVEEN,13.0,92.31,100.0,31.0,3x25,11238,2018
4632,8716912000008,871691280000000008,Marconistraat,7903AG,7903AG,HOOGEVEEN,19.0,84.21,84.21,42.0,3x25,29907,2018
4633,8716912000008,871691280000000008,Industrieweg,7903AH,7903AH,HOOGEVEEN,21.0,95.24,95.24,57.0,3x25,17256,2018
4634,8716912000008,871691280000000008,Industrieweg,7903AJ,7903AK,HOOGEVEEN,36.0,97.22,91.67,44.0,3x25,18276,2018
4635,8716912000008,871691280000000008,Dr Anton Philipsstraat,7903AL,7903AL,HOOGEVEEN,11.0,90.91,100.0,36.0,3x25,15658,2018
4636,8716912000008,871691280000000008,Dr Anton Philipsstraat,7903AM,7903AN,HOOGEVEEN,24.0,95.83,100.0,29.0,3x63,28973,2018
4637,8716912000008,871691280000000008,Fokkerstraat,7903AP,7903AS,HOOGEVEEN,58.0,94.83,96.55,41.0,3x25,19555,2018
4638,8716912000008,871691280000000008,Fokkerstraat,7903AT,7903AW,HOOGEVEEN,38.0,84.21,100.0,63.0,3x25,14144,2018
4639,8716912000008,871691280000000008,Smirnoffstraat,7903AX,7903AZ,HOOGEVEEN,29.0,93.1,100.0,66.0,3x25,10228,2018
4640,8716912000008,871691280000000008,Stuifzandseweg,7903BA,7903BA,HOOGEVEEN,21.0,66.67,100.0,43.0,3x25,3979,2018
4641,8716912000008,871691280000000008,Stuifzandseweg,7903BB,7903BB,HOOGEVEEN,24.0,83.33,100.0,58.0,1x40,5284,2018
4642,8716912000008,871691280000000008,De Lavalstraat,7903BC,7903BC,HOOGEVEEN,14.0,92.86,92.86,79.0,3x25,10038,2018
4643,8716912000008,871691280000000008,Weberstraat,7903BD,7903BG,HOOGEVEEN,40.0,97.5,100.0,78.0,3x25,8377,2018
4644,8716912000008,871691280000000008,Nobelstraat,7903BH,7903BH,HOOGEVEEN,14.0,92.86,100.0,79.0,3x25,15427,2018
4645,8716912000008,871691280000000008,Pascalstraat,7903BJ,7903BJ,HOOGEVEEN,18.0,77.78,100.0,72.0,3x25,13147,2018
4646,8716912000008,871691280000000008,Morsestraat,7903BK,7903BM,HOOGEVEEN,72.0,98.61,94.44,60.0,3x25,6969,2018
4647,8716912000008,871691280000000008,Lindberghstraat,7903BN,7903BR,HOOGEVEEN,45.0,100.0,91.11,58.0,3x25,8308,2018
4648,8716912000008,871691280000000008,Weg om de Oost,7903BS,7903TL,HOOGEVEEN,46.0,95.65,95.65,61.0,3x25,8389,2018
4649,8716912000008,871691280000000008,Europaweg,7903TM,7903TN,HOOGEVEEN,18.0,94.44,88.89,39.0,3x25,15989,2018
4650,8716912000008,871691280000000008,Parmentierstraat,7903TP,7904AA,HOOGEVEEN,22.0,100.0,100.0,41.0,1x40,5381,2018
4651,8716912000008,871691280000000008,Zenithlaan,7904AC,7904AD,HOOGEVEEN,29.0,89.66,100.0,48.0,1x40,2577,2018
4652,8716912000008,871691280000000008,Zenithlaan,7904AE,7904AE,HOOGEVEEN,18.0,100.0,100.0,50.0,1x25,2340,2018
4653,8716912000008,871691280000000008,Zenithlaan,7904AG,7904AG,HOOGEVEEN,16.0,100.0,100.0,69.0,1x25,2119,2018
4654,8716912000008,871691280000000008,Zenithlaan,7904AH,7904AH,HOOGEVEEN,22.0,50.0,100.0,68.0,1x25,2509,2018
4655,8716912000008,871691280000000008,Zenithlaan,7904AJ,7904AJ,HOOGEVEEN,16.0,43.75,100.0,69.0,1x25,2267,2018
4656,8716912000008,871691280000000008,Perseus,7904AK,7904AK,HOOGEVEEN,13.0,84.62,100.0,100.0,1x40,2817,2018
4657,8716912000008,871691280000000008,Antares,7904AM,7904AM,HOOGEVEEN,14.0,92.86,100.0,100.0,1x40,2974,2018
4658,8716912000008,871691280000000008,Antares,7904AP,7904AP,HOOGEVEEN,13.0,84.62,100.0,100.0,1x40,3165,2018
4659,8716912000008,871691280000000008,Perseus,7904AR,7904AR,HOOGEVEEN,16.0,87.5,100.0,100.0,1x40,3389,2018
4660,8716912000008,871691280000000008,Wega,7904AS,7904AV,HOOGEVEEN,29.0,86.21,100.0,97.0,1x40,2707,2018
4661,8716912000008,871691280000000008,Capella,7904BA,7904BA,HOOGEVEEN,25.0,100.0,100.0,48.0,1x25,2012,2018
4662,8716912000008,871691280000000008,Capella,7904BB,7904BB,HOOGEVEEN,26.0,100.0,100.0,69.0,1x25,1686,2018
4663,8716912000008,871691280000000008,Capella,7904BC,7904BC,HOOGEVEEN,18.0,100.0,100.0,61.0,1x40,2390,2018
4664,8716912000008,871691280000000008,Capella,7904BD,7904BD,HOOGEVEEN,19.0,100.0,100.0,47.0,1x25,2344,2018
4665,8716912000008,871691280000000008,Meteorenlaan,7904CA,7904CA,HOOGEVEEN,24.0,100.0,100.0,75.0,1x25,2735,2018
4666,8716912000008,871691280000000008,Meteorenlaan,7904CB,7904CC,HOOGEVEEN,30.0,83.33,100.0,77.0,1x40,3303,2018
4667,8716912000008,871691280000000008,Meteorenlaan,7904CD,7904CD,HOOGEVEEN,44.0,97.73,100.0,86.0,1x40,5300,2018
4668,8716912000008,871691280000000008,Kometenlaan,7904CJ,7904CM,HOOGEVEEN,36.0,91.67,100.0,50.0,1x25,2824,2018
4669,8716912000008,871691280000000008,Kometenlaan,7904CN,7904CN,HOOGEVEEN,25.0,100.0,100.0,48.0,1x25,2520,2018
4670,8716912000008,871691280000000008,Poolster,7904CP,7904CS,HOOGEVEEN,19.0,84.21,100.0,53.0,1x40,4786,2018
4671,8716912000008,871691280000000008,Jupiter,7904CT,7904CT,HOOGEVEEN,17.0,82.35,100.0,76.0,1x40,3760,2018
4672,8716912000008,871691280000000008,Jupiter,7904CV,7904CV,HOOGEVEEN,36.0,91.67,100.0,64.0,1x25,2777,2018
4673,8716912000008,871691280000000008,Einsteinlaan,7904EA,7904EA,HOOGEVEEN,21.0,76.19,100.0,48.0,1x25,2539,2018
4674,8716912000008,871691280000000008,Einsteinlaan,7904EB,7904EB,HOOGEVEEN,12.0,33.33,100.0,58.0,1x25,2158,2018
4675,8716912000008,871691280000000008,Einsteinlaan,7904EC,7904EC,HOOGEVEEN,14.0,50.0,100.0,71.0,3x25,3221,2018
4676,8716912000008,871691280000000008,Einsteinlaan,7904ED,7904ED,HOOGEVEEN,12.0,83.33,100.0,50.0,3x25,5040,2018
4677,8716912000008,871691280000000008,Eddingtonlaan,7904EE,7904EE,HOOGEVEEN,16.0,75.0,100.0,38.0,1x25,3094,2018
4678,8716912000008,871691280000000008,Copernicuslaan,7904EG,7904EG,HOOGEVEEN,10.0,50.0,100.0,40.0,3x25,2321,2018
4679,8716912000008,871691280000000008,Copernicuslaan,7904EH,7904EH,HOOGEVEEN,10.0,60.0,100.0,50.0,1x25,2576,2018
4680,8716912000008,871691280000000008,Kapteynlaan,7904EJ,7904EJ,HOOGEVEEN,20.0,80.0,100.0,45.0,3x25,3263,2018
4681,8716912000008,871691280000000008,Kapteynlaan,7904EK,7904EK,HOOGEVEEN,11.0,72.73,100.0,45.0,1x25,3057,2018
4682,8716912000008,871691280000000008,Keplerlaan,7904EL,7904EM,HOOGEVEEN,26.0,80.77,100.0,46.0,3x25,3007,2018
4683,8716912000008,871691280000000008,De Sitterlaan,7904EN,7904EP,HOOGEVEEN,21.0,95.24,100.0,52.0,1x25,3202,2018
4684,8716912000008,871691280000000008,Melkweg,7904ER,7904ER,HOOGEVEEN,14.0,78.57,100.0,43.0,1x25,3290,2018
4685,8716912000008,871691280000000008,Saturnus,7904GA,7904GA,HOOGEVEEN,23.0,95.65,100.0,70.0,1x25,2586,2018
4686,8716912000008,871691280000000008,Saturnus,7904GB,7904GB,HOOGEVEEN,24.0,100.0,100.0,54.0,1x25,2454,2018
4687,8716912000008,871691280000000008,Saturnus,7904GC,7904GC,HOOGEVEEN,20.0,85.0,100.0,60.0,1x25,2870,2018
4688,8716912000008,871691280000000008,Neptunus,7904GD,7904GD,HOOGEVEEN,23.0,91.3,100.0,43.0,1x25,3425,2018
4689,8716912000008,871691280000000008,Neptunus,7904GE,7904GE,HOOGEVEEN,24.0,95.83,100.0,58.0,1x40,3591,2018
4690,8716912000008,871691280000000008,Neptunus,7904GG,7904GG,HOOGEVEEN,11.0,90.91,100.0,55.0,1x40,3899,2018
4691,8716912000008,871691280000000008,Nadirlaan,7904GH,7904GH,HOOGEVEEN,10.0,40.0,100.0,50.0,1x25,2924,2018
4692,8716912000008,871691280000000008,Nadirlaan,7904GJ,7904GJ,HOOGEVEEN,22.0,90.91,100.0,59.0,1x25,2923,2018
4693,8716912000008,871691280000000008,Nadirlaan,7904GK,7904GK,HOOGEVEEN,13.0,92.31,100.0,54.0,1x40,3136,2018
4694,8716912000008,871691280000000008,Nadirlaan,7904GL,7904GL,HOOGEVEEN,13.0,92.31,100.0,46.0,1x25,2503,2018
4695,8716912000008,871691280000000008,Nadirlaan,7904GM,7904GM,HOOGEVEEN,13.0,100.0,100.0,54.0,1x25,2297,2018
4696,8716912000008,871691280000000008,Helios,7904HA,7904HA,HOOGEVEEN,21.0,95.24,100.0,90.0,1x25,3491,2018
4697,8716912000008,871691280000000008,Helios,7904HB,7904HB,HOOGEVEEN,20.0,100.0,100.0,90.0,1x25,1436,2018
4698,8716912000008,871691280000000008,Helios,7904HC,7904HC,HOOGEVEEN,20.0,100.0,100.0,70.0,1x25,1515,2018
4699,8716912000008,871691280000000008,Helios,7904HD,7904HD,HOOGEVEEN,20.0,100.0,100.0,90.0,1x25,1654,2018
4700,8716912000008,871691280000000008,Helios,7904HE,7904HE,HOOGEVEEN,12.0,83.33,100.0,67.0,1x25,3610,2018
4701,8716912000008,871691280000000008,Helios,7904HG,7904HG,HOOGEVEEN,23.0,91.3,100.0,70.0,1x25,3748,2018
4702,8716912000008,871691280000000008,Helios,7904HH,7904HH,HOOGEVEEN,15.0,100.0,100.0,87.0,1x25,1717,2018
4703,8716912000008,871691280000000008,Helios,7904HJ,7904HJ,HOOGEVEEN,25.0,100.0,100.0,76.0,1x25,1717,2018
4704,8716912000008,871691280000000008,Helios,7904HK,7904HK,HOOGEVEEN,11.0,100.0,100.0,73.0,1x25,2131,2018
4705,8716912000008,871691280000000008,Helios,7904HL,7904HL,HOOGEVEEN,22.0,95.45,100.0,82.0,1x25,3651,2018
4706,8716912000008,871691280000000008,Helios,7904HM,7904HM,HOOGEVEEN,19.0,100.0,100.0,79.0,1x25,1355,2018
4707,8716912000008,871691280000000008,Helios,7904HN,7904HN,HOOGEVEEN,19.0,100.0,100.0,79.0,1x25,1363,2018
4708,8716912000008,871691280000000008,Helios,7904HP,7904HP,HOOGEVEEN,21.0,100.0,100.0,86.0,1x25,1421,2018
4709,8716912000008,871691280000000008,Zuiderkruis,7904HR,7904HR,HOOGEVEEN,23.0,100.0,100.0,48.0,1x40,3173,2018
4710,8716912000008,871691280000000008,Zuiderkruis,7904HS,7904HS,HOOGEVEEN,21.0,100.0,100.0,43.0,1x40,3010,2018
4711,8716912000008,871691280000000008,Zuiderkruis,7904HT,7904HT,HOOGEVEEN,10.0,100.0,100.0,40.0,1x40,2891,2018
4712,8716912000008,871691280000000008,Zuiderkruis,7904HV,7904HV,HOOGEVEEN,20.0,95.0,100.0,45.0,1x25,3109,2018
4713,8716912000008,871691280000000008,Zuiderkruis,7904HW,7904HW,HOOGEVEEN,24.0,91.67,100.0,29.0,1x25,3442,2018
4714,8716912000008,871691280000000008,Zuiderkruis,7904HX,7904HX,HOOGEVEEN,17.0,100.0,100.0,53.0,1x40,3114,2018
4715,8716912000008,871691280000000008,Deneb,7904JA,7904JA,HOOGEVEEN,20.0,65.0,100.0,70.0,1x25,3176,2018
4716,8716912000008,871691280000000008,Sirius,7904JB,7904JB,HOOGEVEEN,24.0,87.5,100.0,50.0,1x40,2886,2018
4717,8716912000008,871691280000000008,Sirius,7904JC,7904JC,HOOGEVEEN,16.0,87.5,100.0,63.0,1x40,3295,2018
4718,8716912000008,871691280000000008,Sirius,7904JE,7904JG,HOOGEVEEN,26.0,84.62,100.0,50.0,1x25,2803,2018
4719,8716912000008,871691280000000008,Atlaslaan,7904JH,7904JH,HOOGEVEEN,22.0,68.18,100.0,55.0,1x40,2824,2018
4720,8716912000008,871691280000000008,Atlaslaan,7904JJ,7904JJ,HOOGEVEEN,18.0,0.0,100.0,94.0,1x25,2129,2018
4721,8716912000008,871691280000000008,Atlaslaan,7904JK,7904JK,HOOGEVEEN,16.0,0.0,100.0,94.0,1x25,1530,2018
4722,8716912000008,871691280000000008,Atlaslaan,7904JL,7904JL,HOOGEVEEN,20.0,95.0,100.0,55.0,1x25,3539,2018
4723,8716912000008,871691280000000008,Atlaslaan,7904JM,7904JM,HOOGEVEEN,12.0,83.33,91.67,83.0,1x25,3233,2018
4724,8716912000008,871691280000000008,Algol,7904JN,7904JN,HOOGEVEEN,22.0,59.09,100.0,59.0,1x25,2832,2018
4725,8716912000008,871691280000000008,Algol,7904JP,7904JP,HOOGEVEEN,20.0,70.0,100.0,60.0,1x25,3484,2018
